Cell,sink_type
Samp25_bcFLUH,
Samp25_bcCVXA,
Samp25_bcFUHV,
Samp25_bcFZOF,
Samp25_bcDRIA,
Samp25_bcEVAE,
Samp25_bcGYZG,
Samp25_bcHHPB,
Samp25_bcCNTB,
Samp25_bcBPCQ,
Samp25_bcGODV,
Samp25_bcBOZS,
Samp25_bcCMQN,
Samp25_bcBAVA,
Samp25_bcCTVZ,
Samp25_bcEGQQ,
Samp25_bcCMNO,
Samp25_bcEUGS,
Samp25_bcCYZG,
Samp25_bcDQIT,
Samp25_bcGFME,
Samp25_bcHZYK,
Samp25_bcEKYK,
Samp25_bcIDJK,
Samp25_bcHHNJ,
Samp25_bcAXUX,
Samp25_bcDDDX,
Samp25_bcEDTR,
Samp25_bcEHDQ,
Samp25_bcGNAG,
Samp25_bcDHVJ,
Samp25_bcCCZE,
Samp25_bcFTEV,
Samp25_bcCFPA,
Samp25_bcDXHS,
Samp25_bcFDEU,
Samp25_bcGKSW,
Samp25_bcAFRL,
Samp25_bcBOCR,
Samp25_bcBVFH,
Samp25_bcAMWO,
Samp25_bcGNTH,
Samp25_bcHHCN,
Samp25_bcDPWA,
Samp25_bcERUE,
Samp25_bcANCW,
Samp25_bcBAXK,
Samp25_bcFRJQ,
Samp25_bcHHPL,
Samp25_bcIASO,
Samp25_bcBMKF,
Samp25_bcDXAA,
Samp25_bcFOUN,
Samp25_bcCDKY,
Samp25_bcAAHN,
Samp25_bcGSXX,
Samp25_bcCMXR,
Samp25_bcFHYW,
Samp25_bcFWZT,
Samp25_bcAMDD,
Samp25_bcBPBZ,
Samp25_bcDCRZ,
Samp25_bcFJDQ,
Samp25_bcHPIT,
Samp25_bcDUIT,
Samp25_bcHDIF,
Samp25_bcEJMT,
Samp25_bcHYHA,
Samp25_bcGDHM,
Samp25_bcGOMK,
Samp25_bcDLKH,
Samp25_bcGVDM,
Samp25_bcFMEM,
Samp25_bcBSII,
Samp25_bcEFZB,
Samp25_bcFKEG,
Samp25_bcDAYP,
Samp25_bcFIGQ,
Samp25_bcICIU,
Samp25_bcBXOT,
Samp25_bcBJNA,
Samp25_bcAFQG,
Samp25_bcAEWT,
Samp25_bcAZUA,
Samp25_bcFXJN,
Samp25_bcAQQP,
Samp25_bcAAKZ,
Samp25_bcBDXS,
Samp25_bcGABW,
Samp25_bcFMKH,
Samp25_bcIDSH,
Samp25_bcEMBU,
Samp25_bcICSF,
Samp25_bcGTVK,
Samp25_bcBHKV,
Samp25_bcEDRA,
Samp25_bcDEDN,
Samp25_bcHVLE,
Samp25_bcGZJZ,
Samp25_bcHILH,
Samp25_bcBHVW,
Samp25_bcELNS,
Samp25_bcBTOQ,
Samp25_bcESJJ,
Samp25_bcESMZ,
Samp25_bcHAEH,
Samp25_bcHERL,
Samp25_bcBSPM,
Samp25_bcBDEA,
Samp25_bcGHBC,
Samp25_bcBBSF,
Samp25_bcGAJN,
Samp25_bcALRG,
Samp25_bcDKUZ,
Samp25_bcIAIY,
Samp25_bcATCZ,
Samp25_bcAHCV,
Samp25_bcHCQI,
Samp25_bcBGVG,
Samp25_bcEWLT,
Samp25_bcIFNW,
Samp25_bcCYOT,
Samp25_bcAEDW,
Samp25_bcEFBA,
Samp25_bcHWXI,
Samp25_bcDPEW,
Samp25_bcDOIE,
Samp25_bcGUQP,
Samp25_bcEOPD,
Samp25_bcEEZF,
Samp25_bcAQIV,
Samp25_bcBTES,
Samp25_bcGZVM,
Samp25_bcIAWV,
Samp25_bcDTJK,
Samp25_bcEGLF,
Samp25_bcIIKD,
Samp25_bcDFPK,
Samp25_bcFFOZ,
Samp25_bcETFB,
Samp25_bcHQET,
Samp25_bcDRSV,
Samp25_bcFBEE,
Samp25_bcCCOH,
Samp25_bcFTMR,
Samp25_bcHWML,
Samp25_bcHSID,
Samp25_bcBZKQ,
Samp25_bcGTMJ,
Samp25_bcETSY,
Samp25_bcAEGX,
Samp25_bcEIJF,
Samp25_bcELUT,
Samp25_bcEBTO,
Samp25_bcGUEV,
Samp25_bcEHDE,
Samp25_bcHNHG,
Samp25_bcAHBA,
Samp25_bcBTWE,
Samp25_bcDMPV,
Samp25_bcBAPU,
Samp25_bcFKGN,
Samp25_bcFNTA,
Samp25_bcFTIB,
Samp25_bcAKWT,
Samp25_bcAUXJ,
Samp25_bcGHFY,
Samp25_bcHEFC,
Samp25_bcBXUQ,
Samp25_bcBAMJ,
Samp25_bcHLZS,
Samp25_bcEXCG,
Samp25_bcGYOW,
Samp25_bcARKG,
Samp25_bcIGUM,
Samp25_bcBDED,
Samp25_bcGEKH,
Samp25_bcHDEI,
Samp25_bcGMRE,
Samp25_bcFXOI,
Samp25_bcGCZX,
Samp25_bcFZIT,
Samp25_bcDYDG,
Samp25_bcEMCR,
Samp25_bcAERA,
Samp25_bcFZLZ,
Samp25_bcAMBU,
Samp25_bcBCPS,
Samp25_bcGQLR,
Samp25_bcFDBV,
Samp25_bcBHZQ,
Samp25_bcEKPO,
Samp25_bcBIOK,
Samp25_bcIIVY,
Samp25_bcHXAD,
Samp25_bcEFRE,
Samp25_bcCFHI,
Samp25_bcGSZK,
Samp25_bcDPAT,
Samp25_bcCGHC,
Samp25_bcGHKE,
Samp25_bcGAKO,
Samp25_bcGYHR,
Samp25_bcDOKT,
Samp25_bcDTPS,
Samp25_bcIIZY,
Samp25_bcFKPO,
Samp25_bcFCQU,
Samp25_bcFLBF,
Samp25_bcAIZU,
Samp25_bcDLQN,
Samp25_bcDUMG,
Samp25_bcGCRM,
Samp25_bcDWJZ,
Samp25_bcHIBY,
Samp25_bcDALQ,
Samp25_bcEJNT,
Samp25_bcHNFI,
Samp25_bcCQFQ,
Samp25_bcAPSC,
Samp25_bcBWLP,
Samp25_bcHNEU,
Samp25_bcIATD,
Samp25_bcGROC,
Samp25_bcIATX,
Samp25_bcCNBL,
Samp25_bcHELR,
Samp25_bcHBHH,
Samp25_bcAMFF,
Samp25_bcBUCU,
Samp25_bcEGUN,
Samp25_bcFCQB,
Samp25_bcFERL,
Samp25_bcGOOO,
Samp25_bcBZIQ,
Samp25_bcDNYR,
Samp25_bcGXRN,
Samp25_bcGVZH,
Samp25_bcAFWF,
Samp25_bcGDUH,
Samp25_bcAUJV,
Samp25_bcEAXS,
Samp25_bcFWQA,
Samp25_bcBHNJ,
Samp25_bcHKNX,
Samp25_bcFJCB,
Samp25_bcDDUH,
Samp25_bcELID,
Samp25_bcHBIV,
Samp25_bcDUHE,
Samp25_bcIIVM,
Samp25_bcBZKK,
Samp25_bcEVXV,
Samp25_bcCELO,
Samp25_bcDJVA,
Samp25_bcFIDW,
Samp25_bcHFNY,
Samp25_bcBFKO,
Samp25_bcBKSP,
Samp25_bcGIDI,
Samp25_bcFPOB,
Samp25_bcGLRQ,
Samp25_bcHBVF,
Samp25_bcADOF,
Samp25_bcGCWV,
Samp25_bcHNOI,
Samp25_bcHDXR,
Samp25_bcAGBM,
Samp25_bcFHGS,
Samp25_bcEMGV,
Samp25_bcIJYS,
Samp25_bcBIHX,
Samp25_bcHMPA,
Samp25_bcAZOS,
Samp25_bcIISX,
Samp25_bcAXZG,
Samp25_bcAYKH,
Samp25_bcIBTU,
Samp25_bcDHKO,
Samp25_bcAWZA,
Samp25_bcAHYJ,
Samp25_bcHDTE,
Samp25_bcCFDP,
Samp25_bcCJCM,
Samp25_bcAUCB,
Samp25_bcAPMI,
Samp25_bcDMDA,
Samp25_bcDUXD,
Samp25_bcGRZT,
Samp25_bcENPC,
Samp25_bcHPKO,
Samp25_bcCQMG,
Samp25_bcHICT,
Samp25_bcGSQI,
Samp25_bcACIN,
Samp25_bcHBJH,
Samp25_bcBRYA,
Samp25_bcEMQF,
Samp25_bcGZXX,
Samp25_bcGFFE,
Samp25_bcHWUT,
Samp25_bcEGPI,
Samp25_bcCIHG,
Samp25_bcDADG,
Samp25_bcCEQS,
Samp25_bcEGYT,
Samp25_bcGMFZ,
Samp25_bcFDPB,
Samp25_bcFZZF,
Samp25_bcBHZB,
Samp25_bcDNQD,
Samp25_bcEWWR,
Samp25_bcFDCV,
Samp25_bcBINX,
Samp25_bcAHQG,
Samp25_bcHMNX,
Samp25_bcBBCP,
Samp25_bcGWFJ,
Samp25_bcAQEH,
Samp25_bcFZLY,
Samp25_bcBJZE,
Samp25_bcCNRN,
Samp25_bcGVTP,
Samp25_bcFMGA,
Samp25_bcEHWE,
Samp25_bcBFRZ,
Samp25_bcDLZU,
Samp25_bcEGZZ,
Samp25_bcGXXA,
Samp25_bcAQFC,
Samp25_bcBMMN,
Samp25_bcEFQK,
Samp25_bcIGIU,
Samp25_bcGXWT,
Samp25_bcCQDX,
Samp25_bcGCWM,
Samp25_bcEBPF,
Samp25_bcENLX,
Samp25_bcGTJK,
Samp25_bcEQZF,
Samp25_bcCWWT,
Samp25_bcBPJV,
Samp25_bcBQOJ,
Samp25_bcACZW,
Samp25_bcGLSF,
Samp25_bcFANQ,
Samp25_bcHSZC,
Samp25_bcGRNK,
Samp25_bcGKPS,
Samp25_bcHBGL,
Samp25_bcGQTB,
Samp25_bcGWDB,
Samp25_bcFMXR,
Samp25_bcADUC,
Samp25_bcDLIO,
Samp25_bcABKA,
Samp25_bcASLC,
Samp25_bcFXSL,
Samp25_bcHDHX,
Samp25_bcFCOV,
Samp25_bcAOHS,
Samp25_bcEFTB,
Samp25_bcEIBS,
Samp25_bcHDOU,
Samp25_bcGNWE,
Samp25_bcFOLM,
Samp25_bcAXIX,
Samp25_bcAISR,
Samp25_bcIGZO,
Samp25_bcGHEC,
Samp25_bcHZXO,
Samp25_bcBGCV,
Samp25_bcEFTU,
Samp25_bcAXEV,
Samp25_bcGOMZ,
Samp25_bcFQSJ,
Samp25_bcGVBU,
Samp25_bcDDNV,
Samp25_bcIHXY,
Samp25_bcFLLC,
Samp25_bcCOLO,
Samp25_bcABFC,
Samp25_bcEABU,
Samp25_bcFUGG,
Samp25_bcHDRU,
Samp25_bcDYNE,
Samp25_bcESTC,
Samp25_bcHEMB,
Samp25_bcBCPM,
Samp25_bcFXRC,
Samp25_bcCBWV,
Samp25_bcGFDO,
Samp25_bcBIKM,
Samp25_bcASHI,
Samp25_bcHGSX,
Samp25_bcGIKR,
Samp25_bcEUEL,
Samp25_bcAYXW,
Samp25_bcHERM,
Samp25_bcGWCI,
Samp25_bcGBWI,
Samp25_bcAUNC,
Samp25_bcBYTO,
Samp25_bcGHRH,
Samp25_bcCGRH,
Samp25_bcIADC,
Samp25_bcGYXJ,
Samp25_bcGJBU,
Samp25_bcHFEN,
Samp25_bcBACS,
Samp25_bcFEUI,
Samp25_bcAAYV,
Samp25_bcGNFT,
Samp25_bcEEHC,
Samp25_bcECUX,
Samp25_bcHVHK,
Samp25_bcALYX,
Samp25_bcAGED,
Samp25_bcGYLY,
Samp25_bcDXKM,
Samp25_bcHJUJ,
Samp25_bcAUXE,
Samp25_bcALYV,
Samp25_bcEJWT,
Samp25_bcCWQV,
Samp25_bcBUNA,
Samp25_bcCBAS,
Samp25_bcEABD,
Samp25_bcEHDM,
Samp25_bcBRQJ,
Samp25_bcBUMO,
Samp25_bcFEOS,
Samp25_bcARWG,
Samp25_bcAUGS,
Samp25_bcADPP,
Samp25_bcHWGW,
Samp25_bcARXC,
Samp25_bcHCYI,
Samp25_bcGNKK,
Samp25_bcBVTE,
Samp25_bcGJTW,
Samp25_bcDNVV,
Samp25_bcHUUG,
Samp25_bcDFVI,
Samp25_bcCQLZ,
Samp25_bcGUUP,
Samp25_bcETSA,
Samp25_bcBXAP,
Samp25_bcAVSS,
Samp25_bcHAZD,
Samp25_bcDVFB,
Samp25_bcFFRE,
Samp25_bcEOPL,
Samp25_bcBWAD,
Samp25_bcAUQM,
Samp25_bcHMDE,
Samp25_bcDLDG,
Samp25_bcGZRH,
Samp25_bcFGAI,
Samp25_bcAOUG,
Samp25_bcDEVX,
Samp25_bcAINB,
Samp25_bcEQUV,
Samp25_bcAILF,
Samp25_bcGMQY,
Samp25_bcAFAL,
Samp25_bcGQCB,
Samp25_bcHZQH,
Samp25_bcCDXM,
Samp25_bcCREV,
Samp25_bcGXTN,erythroid
Samp25_bcFZDF,
Samp25_bcEFZI,
Samp25_bcHCNB,
Samp25_bcEJAE,
Samp25_bcBWRX,
Samp25_bcFPFQ,
Samp25_bcDDMJ,erythroid
Samp25_bcBQVZ,
Samp25_bcFSLM,
Samp25_bcCAVX,
Samp25_bcDUOD,
Samp25_bcEHHX,
Samp25_bcFWRN,erythroid
Samp25_bcEDEG,
Samp25_bcAZDR,
Samp25_bcATGM,
Samp25_bcDNRV,
Samp25_bcBAWH,
Samp25_bcDQWD,
Samp25_bcESGV,
Samp25_bcETYS,
Samp25_bcCNEM,erythroid
Samp25_bcFWDU,
Samp25_bcFTSX,
Samp25_bcDGOZ,
Samp25_bcGPXG,
Samp25_bcBGOC,
Samp25_bcEYAW,
Samp25_bcGLEM,
Samp25_bcANKZ,
Samp25_bcETFA,
Samp25_bcALTW,
Samp25_bcGPJV,erythroid
Samp25_bcDXMI,
Samp25_bcDVOJ,
Samp25_bcHBYP,
Samp25_bcACUU,
Samp25_bcGMXF,
Samp25_bcEVUK,
Samp25_bcBPFD,
Samp25_bcALBY,
Samp25_bcGBUV,
Samp25_bcDESY,
Samp25_bcAZWV,
Samp25_bcIHWK,
Samp25_bcCPVK,erythroid
Samp25_bcDTFG,
Samp25_bcEHLP,
Samp25_bcCXWX,
Samp25_bcEYGJ,
Samp25_bcAAUB,erythroid
Samp25_bcFACN,
Samp25_bcAFMM,
Samp25_bcDGGK,
Samp25_bcHQJY,
Samp25_bcAABP,
Samp25_bcIFZE,erythroid
Samp25_bcFMJA,
Samp25_bcGKLU,erythroid
Samp25_bcDKPA,erythroid
Samp25_bcDNVK,
Samp25_bcCGKV,
Samp25_bcFXFK,
Samp25_bcHRNC,
Samp25_bcDUJA,
Samp25_bcIDAQ,
Samp25_bcFYSC,
Samp25_bcBWLZ,
Samp25_bcCRAG,
Samp25_bcHXSN,
Samp25_bcBDPU,
Samp25_bcHLVD,
Samp25_bcDKYI,
Samp25_bcAENF,
Samp25_bcDODI,
Samp25_bcBBQO,
Samp25_bcBNVT,
Samp25_bcDLKS,
Samp25_bcAKLS,
Samp25_bcFHCM,
Samp25_bcBCYL,
Samp25_bcBIIK,
Samp25_bcFTWS,
Samp25_bcFZZQ,
Samp25_bcDCPP,
Samp25_bcBUEV,
Samp25_bcAORU,
Samp25_bcBMPZ,
Samp25_bcCIXW,
Samp25_bcDRLJ,
Samp25_bcDTOU,
Samp25_bcAIID,
Samp25_bcAHJF,
Samp25_bcHLEF,
Samp25_bcHMWT,
Samp25_bcETAP,
Samp25_bcFIAJ,
Samp25_bcFELM,
Samp25_bcEJOW,erythroid
Samp25_bcFJUJ,erythroid
Samp25_bcCPXL,
Samp25_bcCZLU,
Samp25_bcADRY,
Samp25_bcGCSC,
Samp25_bcAMJS,erythroid
Samp25_bcGPEF,
Samp25_bcEZDJ,
Samp25_bcGHEN,
Samp25_bcDSCD,
Samp25_bcEHZY,
Samp25_bcGXVX,
Samp25_bcEIWJ,
Samp25_bcHMZE,
Samp25_bcBBYZ,
Samp25_bcIAKI,
Samp25_bcCNSZ,
Samp25_bcHKJD,
Samp25_bcAXDV,
Samp25_bcBKPS,
Samp25_bcBKSC,
Samp25_bcBWTY,erythroid
Samp25_bcFPXI,erythroid
Samp25_bcBNMT,
Samp25_bcFALE,
Samp25_bcDGJK,erythroid
Samp25_bcEDLG,
Samp25_bcHIRX,
Samp25_bcFBKE,
Samp25_bcHPGS,
Samp25_bcALNK,
Samp25_bcHVMU,
Samp25_bcHARH,
Samp25_bcHYSU,
Samp25_bcBUBZ,
Samp25_bcAHQM,
Samp25_bcDBBU,
Samp25_bcHNHP,
Samp25_bcAQBJ,
Samp25_bcANAS,
Samp25_bcEHRC,
Samp25_bcGBMG,
Samp25_bcEJES,
Samp25_bcGOCC,
Samp25_bcFQKV,erythroid
Samp25_bcHTGM,
Samp25_bcAYVB,
Samp25_bcBZQM,erythroid
Samp25_bcIDUC,
Samp25_bcDMXI,
Samp25_bcEVVE,erythroid
Samp25_bcCILK,
Samp25_bcHITM,
Samp25_bcEPDR,
Samp25_bcEOWI,
Samp25_bcGICZ,
Samp25_bcFVBI,
Samp25_bcHNJL,
Samp25_bcHMDT,
Samp25_bcARGL,
Samp25_bcHGWO,
Samp25_bcFGNY,
Samp25_bcGBQF,
Samp25_bcDALA,
Samp25_bcCBYI,
Samp25_bcEGWJ,
Samp25_bcALZH,
Samp25_bcAIFB,
Samp25_bcEINM,
Samp25_bcERXT,
Samp25_bcHUCH,
Samp25_bcFTXN,erythroid
Samp25_bcEYVS,
Samp25_bcGWUF,
Samp25_bcHRVC,
Samp25_bcGSAQ,
Samp25_bcIDFF,
Samp25_bcCVOB,
Samp25_bcGATJ,
Samp25_bcIEXU,
Samp25_bcFCNL,
Samp25_bcFEQE,
Samp25_bcAPKL,
Samp25_bcDCZB,erythroid
Samp25_bcCQYX,
Samp25_bcDNYK,
Samp25_bcDMPX,
Samp25_bcCKUE,
Samp25_bcECQQ,erythroid
Samp25_bcAYTU,
Samp25_bcBEKU,
Samp25_bcGNLK,
Samp25_bcASGV,
Samp25_bcDSLD,
Samp25_bcGOKO,
Samp25_bcBANZ,
Samp25_bcAAUP,
Samp25_bcAWRM,
Samp25_bcDFXF,
Samp25_bcAWHZ,
Samp25_bcFDWT,
Samp25_bcHBWT,
Samp25_bcFXFD,
Samp25_bcBWGC,
Samp25_bcELHT,
Samp25_bcHAKY,
Samp25_bcHDIS,
Samp25_bcGTJJ,
Samp25_bcDLYE,
Samp25_bcCCBB,
Samp25_bcASTW,
Samp25_bcCXQE,erythroid
Samp25_bcBFUP,
Samp25_bcAICK,
Samp25_bcHXTU,
Samp25_bcBYUT,neutrophil
Samp25_bcAZAQ,neutrophil
Samp25_bcDHXS,
Samp25_bcBBZV,
Samp25_bcCYVA,
Samp25_bcDHPS,
Samp25_bcGXZB,
Samp25_bcGDOI,neutrophil
Samp25_bcCWKZ,
Samp25_bcCWIH,
Samp25_bcHHVN,
Samp25_bcBDBW,neutrophil
Samp25_bcEOVT,neutrophil
Samp25_bcAXLM,neutrophil
Samp25_bcAWVH,neutrophil
Samp25_bcBTHE,neutrophil
Samp25_bcBJRQ,
Samp25_bcEZZP,
Samp25_bcECJS,
Samp25_bcEZDE,
Samp25_bcBNFD,
Samp25_bcAHOX,
Samp25_bcEJYQ,
Samp25_bcAVQK,
Samp25_bcAORG,
Samp25_bcBKLN,
Samp25_bcGUPU,
Samp25_bcEIIV,
Samp25_bcIJYR,
Samp25_bcBTVR,
Samp25_bcBSFN,
Samp25_bcBCPT,
Samp25_bcCYDO,neutrophil
Samp25_bcEKXS,
Samp25_bcDAOH,
Samp25_bcAGVQ,
Samp25_bcBRWM,
Samp25_bcHAPE,
Samp25_bcHUNP,
Samp25_bcFVUW,
Samp25_bcHASP,neutrophil
Samp25_bcDWWJ,
Samp25_bcBZHG,
Samp25_bcBBSM,
Samp25_bcEJNE,
Samp25_bcHRPP,
Samp25_bcFIGT,
Samp25_bcEEHK,neutrophil
Samp25_bcBPUP,neutrophil
Samp25_bcHZMY,neutrophil
Samp25_bcAZLV,neutrophil
Samp25_bcCWLB,
Samp25_bcDIGV,
Samp25_bcDBBG,
Samp25_bcGTJA,
Samp25_bcCIXJ,neutrophil
Samp25_bcCXDS,
Samp25_bcELHH,neutrophil
Samp25_bcGOAR,
Samp25_bcBNVB,neutrophil
Samp25_bcCWZA,
Samp25_bcBALQ,
Samp25_bcAPYK,
Samp25_bcFWYM,neutrophil
Samp25_bcHEJJ,
Samp25_bcHFAE,neutrophil
Samp25_bcCKHT,
Samp25_bcFBYL,
Samp25_bcBQGG,
Samp25_bcDFGF,neutrophil
Samp25_bcESKP,
Samp25_bcGJOY,
Samp25_bcBRPV,neutrophil
Samp25_bcDMZK,neutrophil
Samp25_bcFGLK,
Samp25_bcESMW,
Samp25_bcHBCV,neutrophil
Samp25_bcCHMB,
Samp25_bcFPUX,
Samp25_bcDUET,
Samp25_bcEQJQ,
Samp25_bcDUAV,
Samp25_bcGPCX,
Samp25_bcCHYY,
Samp25_bcDLXZ,
Samp25_bcDKWD,
Samp25_bcEHDT,
Samp25_bcGFUY,
Samp25_bcFWFX,
Samp25_bcAJVU,
Samp25_bcDZYF,
Samp25_bcGCTU,neutrophil
Samp25_bcEXOF,
Samp25_bcIFWS,
Samp25_bcIFVN,
Samp25_bcDNEO,neutrophil
Samp25_bcERGI,neutrophil
Samp25_bcGUVF,
Samp25_bcCQOI,neutrophil
Samp25_bcCBJK,neutrophil
Samp25_bcIBCW,
Samp25_bcHLSJ,
Samp25_bcFBFY,
Samp25_bcEECV,
Samp25_bcEYVR,
Samp25_bcCLFM,neutrophil
Samp25_bcHBWM,
Samp25_bcBMGZ,
Samp25_bcHPMQ,
Samp25_bcBNQZ,
Samp25_bcCGXE,
Samp25_bcERBG,
Samp25_bcFDMD,neutrophil
Samp25_bcEWBE,neutrophil
Samp25_bcBLWW,neutrophil
Samp25_bcCIMU,
Samp25_bcCEDA,neutrophil
Samp25_bcHPGZ,
Samp25_bcGWRO,
Samp25_bcGFPZ,neutrophil
Samp25_bcAIKR,
Samp25_bcCLTH,
Samp25_bcBJPA,
Samp25_bcDFQQ,
Samp25_bcHNTP,
Samp25_bcIAAH,
Samp25_bcCVFN,neutrophil
Samp25_bcHGMB,neutrophil
Samp25_bcERXQ,
Samp25_bcHXRV,
Samp25_bcDOCP,neutrophil
Samp25_bcERJH,
Samp25_bcBJOH,neutrophil
Samp25_bcANNE,
Samp25_bcFZEV,
Samp25_bcHJVJ,
Samp25_bcGBKB,
Samp25_bcBXDP,
Samp25_bcGGGD,
Samp25_bcCGIK,
Samp25_bcGAVO,
Samp25_bcFFWC,
Samp25_bcBIMT,
Samp25_bcASYN,
Samp25_bcFFYL,
Samp25_bcHYHU,
Samp25_bcIIBS,
Samp25_bcBGFG,
Samp25_bcGDSL,
Samp25_bcGJFQ,
Samp25_bcAVHX,
Samp25_bcFBNA,monocyte_myeloid
Samp25_bcIGZB,
Samp25_bcHSGT,
Samp25_bcDKGE,
Samp25_bcDVGB,
Samp25_bcDSRL,
Samp25_bcBILW,
Samp25_bcAMNU,monocyte_myeloid
Samp25_bcHIMA,
Samp25_bcIIJB,
Samp25_bcDTKR,
Samp25_bcFYAE,
Samp25_bcHQHV,
Samp25_bcHQCW,
Samp25_bcGJYX,
Samp25_bcEWOM,
Samp25_bcDXWY,
Samp25_bcFXOJ,
Samp25_bcHZSD,
Samp25_bcDLND,
Samp25_bcDYEO,
Samp25_bcBHGX,
Samp25_bcFNQN,
Samp25_bcCUJW,
Samp25_bcESAC,
Samp25_bcDAPC,
Samp25_bcEOYA,
Samp25_bcGFDA,
Samp25_bcELEY,
Samp25_bcGBLJ,
Samp25_bcGNLW,
Samp25_bcFVVQ,
Samp25_bcDQFY,
Samp25_bcEXRU,
Samp25_bcHOEJ,
Samp25_bcAJZT,
Samp25_bcEWNC,
Samp25_bcANUL,
Samp25_bcIDQB,
Samp25_bcEPKP,
Samp25_bcIANC,
Samp25_bcAEED,
Samp25_bcFVWY,
Samp25_bcIBUW,
Samp25_bcBBTY,
Samp25_bcFFBU,
Samp25_bcAIHX,
Samp25_bcHTZH,
Samp25_bcIAGS,
Samp25_bcCQMK,
Samp25_bcDJTG,
Samp25_bcBIVB,
Samp25_bcEDAJ,
Samp25_bcAJRY,
Samp25_bcBLIJ,
Samp25_bcEZQX,
Samp25_bcARNB,
Samp25_bcDOFP,
Samp25_bcDLDN,
Samp25_bcECOH,
Samp25_bcGGTT,
Samp25_bcCCLG,
Samp25_bcDUXH,
Samp25_bcCHFO,
Samp25_bcFNGQ,
Samp25_bcHPKT,
Samp25_bcEFWG,
Samp25_bcAZJY,
Samp25_bcGGHG,monocyte_lymphoid
Samp25_bcCGEN,
Samp25_bcBXHI,
Samp25_bcAYHI,
Samp25_bcEWPY,
Samp25_bcGYBI,
Samp25_bcGBMS,
Samp25_bcDOXC,
Samp25_bcHQMF,
Samp25_bcEKBD,
Samp25_bcDUWG,
Samp25_bcFEJI,
Samp25_bcAQHU,
Samp25_bcCDPO,
Samp25_bcBPBG,monocyte_lymphoid
Samp25_bcDBGM,
Samp25_bcFRQZ,
Samp25_bcHMXP,
Samp25_bcGLJF,
Samp25_bcDMKD,
Samp25_bcBMMQ,
Samp25_bcHGCJ,
Samp25_bcHFDJ,
Samp25_bcGNSD,
Samp25_bcENJM,
Samp25_bcEZGC,
Samp25_bcHSAN,
Samp25_bcDACT,monocyte_lymphoid
Samp25_bcFQVG,
Samp25_bcDJHL,
Samp25_bcGZCA,
Samp25_bcAIRZ,
Samp25_bcICCM,
Samp25_bcAZRV,
Samp25_bcDGVL,
Samp25_bcEJSF,
Samp25_bcEZAT,
Samp25_bcGVFH,
Samp25_bcFNLF,
Samp25_bcHJND,monocyte_lymphoid
Samp25_bcHYDH,
Samp25_bcCJEQ,monocyte_lymphoid
Samp25_bcHQCR,
Samp25_bcGQXS,
Samp25_bcDROL,
Samp25_bcHJUI,
Samp25_bcAOUS,
Samp25_bcGUJY,
Samp25_bcDUMH,
Samp25_bcFOLV,
Samp25_bcFBQL,
Samp25_bcEFFK,
Samp25_bcHLDJ,
Samp25_bcFQSY,
Samp25_bcFSAM,
Samp25_bcAMWI,
Samp25_bcFNSH,
Samp25_bcHYNG,
Samp25_bcFOBC,
Samp25_bcHWSY,
Samp25_bcCSJL,
Samp25_bcDQCI,
Samp25_bcHETX,
Samp25_bcEQYU,
Samp25_bcFBPL,
Samp25_bcCUMM,
Samp25_bcHNUF,
Samp25_bcFMIS,
Samp25_bcHBZD,monocyte_lymphoid
Samp25_bcIATV,
Samp25_bcFRBT,
Samp25_bcCFED,
Samp25_bcHCKJ,
Samp25_bcDNJB,
Samp25_bcEOIH,
Samp25_bcHYEG,
Samp25_bcFBPU,
Samp25_bcDEIE,
Samp25_bcAMTF,
Samp25_bcBVNV,
Samp25_bcDLNW,
Samp25_bcDFYV,
Samp25_bcCMLA,
Samp25_bcFBOL,
Samp25_bcGWEE,
Samp25_bcCCPC,
Samp25_bcEWFZ,
Samp25_bcFGRR,
Samp25_bcDTNC,
Samp25_bcABTJ,
Samp25_bcGBKH,
Samp25_bcHVYM,
Samp25_bcEGSO,
Samp25_bcHFVA,
Samp25_bcARWC,
Samp25_bcHJBS,
Samp25_bcEWEZ,
Samp25_bcGIAY,
Samp25_bcCEIX,
Samp25_bcCDZB,
Samp25_bcEXYV,
Samp25_bcDLFP,
Samp25_bcGOMX,
Samp25_bcDWRM,
Samp25_bcGFCP,
Samp25_bcABHI,
Samp25_bcIIFP,
Samp25_bcGGUX,
Samp25_bcCVOX,
Samp25_bcFGTX,
Samp25_bcFNBE,
Samp25_bcDANU,
Samp25_bcCZKA,
Samp25_bcCWDR,platelet
Samp25_bcHZMN,
Samp25_bcGHUP,
Samp25_bcBNXT,
Samp25_bcDXEB,
Samp25_bcDWRY,
Samp25_bcCFEC,
Samp25_bcDLCP,
Samp25_bcGPHV,
Samp25_bcEJNI,
Samp25_bcFPAX,
Samp25_bcIJPW,
Samp25_bcGLMT,
Samp25_bcEPVP,
Samp25_bcHBJX,
Samp25_bcFOLY,
Samp25_bcHEBU,
Samp25_bcEORC,
Samp25_bcFWVB,
Samp25_bcBWYK,
Samp25_bcAACG,
Samp25_bcFWIK,
Samp25_bcGQFI,
Samp25_bcBQDE,
Samp25_bcCDEW,
Samp25_bcGXPI,
Samp25_bcIDKK,
Samp25_bcBNWC,
Samp25_bcGYEC,
Samp25_bcCNKS,
Samp25_bcHEKO,
Samp25_bcGVXA,
Samp25_bcESFQ,
